player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method
c_dric_bakambu__cod,Cedric Bakambu,COD,Congo DR,FWD,3500000,3500000,0.7274,transfermarkt_availability_split_2026_06_05,0.066127,2.407947,2.407947,48940,Congo DR,3500000,True,True,name_team_position,1.0,0.121,0.057,0.156,POR,2026-06-17 19:00,66.99,0.071583,0.02668,0.160168,0.0,0.038396,-0.018835,0.045422,-0.044124,0.043816,48.728526,0.514423,0.514423,COL,2026-06-24 04:00,66.99,0.074667,0.028085,0.166751,0.0,0.038396,0.053502,0.04744,-0.043322,0.043816,48.728526,0.612714,0.582078,UZB,2026-06-28 01:30,66.99,0.181138,0.058279,0.21502,0.0,0.038396,0.078729,0.053503,-0.037382,0.043816,48.728526,1.214679,1.093211,2.341816,33568,1145,3500000,FWD,False,,3.5,2.189712,0.649621,2.674679,2.189712,2.189712,0.45,True,1.35,cedric bakambu,cod,FWD,cedric bakambu|cod|FWD,cedric bakambu|cod,bakambu cedric|cod,,,,0.096,,,0.6951,,0.1883,,,0.8198,,0.3373,,,1.021,complete_components,component_weighted_sum,component_base_rebuilt,0.8458,,0.6,high_risk,high_risk,,0.7274,73,sandsynlig starter - Transfermarkt landshold,2.674679,2.674679,2.674679,appearance_scaled_then_base_capped
danilo_luiz_da_silva__bra,Danilo Luiz da Silva,BRA,Brasilien,DEF,2500000,2500000,0.6761,transfermarkt_availability_split_2026_06_05,0.061464,2.402477,2.402477,48987,Brasilien,2500000,True,True,name_team_position,1.0,,,,MAR,2026-06-14 00:00,,,,,0.312629,,0.101356,0.042737,-0.03028,0.031132,,0.832729,0.832729,HAI,2026-06-20 03:00,,,,,0.436287,,0.071501,0.044383,-0.027418,0.031132,,1.079429,1.025458,SCO,2026-06-25 00:00,,,,,0.33805,,0.050955,0.040271,-0.032553,0.031132,,0.833515,0.750164,2.745673,30557,764,2500000,DEF,False,,2.5,2.608351,0.41875,2.150853,2.608351,2.608351,0.45,True,1.35,danilo luiz da silva,bra,DEF,danilo luiz da silva|bra|DEF,danilo luiz da silva|bra,da danilo luiz silva|bra,distributed_from_existing_optimizer_ev,,0.5861,0.4624,1.2885,1.2061,1.1897,0.8975,0.6453,1.35,1.25,1.4367,0.6691,0.5,1.35,1.25,1.2405,complete_components,component_weighted_sum,component_base_rebuilt,0.7861,,0.6,high_risk,high_risk,,0.6761,68,sandsynlig starter - Transfermarkt landshold,2.226885,2.150853,2.226885,appearance_scaled_then_base_capped
miguel_almir_n__par,Miguel Almiron,PAR,Paraguay,MID,3500000,3500000,0.8845,transfermarkt_availability_split_2026_06_05,0.080409,2.401869,2.401869,49561,Paraguay,3500000,True,True,name_team_position,1.0,0.059,0.079,0.037,USA,2026-06-13 03:00,71.382,0.058966,0.060223,0.050431,0.0,0.077257,0.03655,0.058554,-0.054438,0.05614,63.137379,0.545479,0.545479,TUR,2026-06-20 06:00,71.382,0.068357,0.068263,0.052578,0.0,0.077257,0.069987,0.059984,-0.05356,0.05614,63.137379,0.654446,0.621724,AUS,2026-06-26 04:00,71.382,0.129235,0.112996,0.063308,0.0,0.077257,0.09426,0.067121,-0.048098,0.05614,63.137379,1.140637,1.026573,2.340562,37360,778,3500000,MID,False,,3.5,2.193776,0.817259,2.656205,2.193776,2.193776,0.45,True,1.35,miguel almiron,par,MID,miguel almiron|par|MID,miguel almiron|par,almiron miguel|par,,,,0.25,,,0.903,,0.2766,,,0.9389,,0.375,,,1.0718,complete_components,component_weighted_sum,component_base_rebuilt,0.9487,,0.8067,medium_risk,medium_risk,,0.8845,88,sikker starter - Transfermarkt landshold,2.656205,2.656205,2.656205,appearance_scaled_then_base_capped
thiago_almada__arg,Thiago Almada,ARG,Argentina,MID,5500000,5500000,0.6973,transfermarkt_availability_split_2026_06_05,0.063391,2.384938,2.384938,49890,Argentina,5500000,True,True,name_team_position,1.0,0.031,0.045,0.026,ALG,2026-06-17 03:00,70.412,0.081353,0.069748,0.036943,0.0,0.060031,0.118584,0.048968,-0.033742,0.033676,49.098288,0.760407,0.760407,AUT,2026-06-22 19:00,70.412,0.070207,0.064003,0.035403,0.0,0.060031,0.07182,0.048968,-0.034304,0.033676,49.098288,0.638576,0.606647,JOR,2026-06-28 04:00,70.412,0.072939,0.064939,0.033864,0.0,0.060031,0.065291,0.047336,-0.035388,0.033676,49.098288,0.64426,0.579834,2.043243,43193,762,5500000,MID,False,,5.5,1.946888,0.975888,2.920332,1.946888,1.946888,0.45,True,1.35,thiago almada,arg,MID,thiago almada|arg|MID,thiago almada|arg,almada thiago|arg,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.8108,,0.6,high_risk,high_risk,,0.6973,70,sandsynlig starter - Transfermarkt landshold,3.121027,3.108989,2.920332,appearance_scaled_then_base_capped
armin_gigovic__bih,Armin Gigovic,BIH,Bosnien-Hercegovina,MID,3000000,3000000,0.6834,transfermarkt_availability_split_2026_06_05,0.062127,2.375747,2.375747,48862,Bosnien-Hercegovina,3000000,True,True,name_team_position,1.0,0.094,0.074,0.126,CAN,2026-06-12 21:00,66.799,0.061082,0.037919,0.12813,0.0,0.036093,0.038505,0.057617,-0.052586,0.049744,45.650437,0.604484,0.604484,SUI,2026-06-18 21:00,66.799,0.054816,0.033494,0.126325,0.0,0.036093,0.06482,0.057618,-0.052975,0.049744,45.650437,0.584001,0.554801,QAT,2026-06-24 21:00,66.799,0.200395,0.094858,0.160614,0.0,0.036093,0.093626,0.06482,-0.046188,0.049744,45.650437,1.573072,1.415765,2.761557,38706,882,3000000,MID,False,,3,2.57505,0.656091,2.132155,2.57505,2.57505,0.45,True,1.35,armin gigovic,bih,MID,armin gigovic|bih|MID,armin gigovic|bih,armin gigovic|bih,,,,0.2337,,,0.881,,0.1883,,,0.8198,,0.4624,,,1.1897,complete_components,component_weighted_sum,component_base_rebuilt,0.7003,,0.9309,low_risk,low_risk,,0.6834,68,rotation/usikker - Transfermarkt landshold,2.183946,2.132155,2.183946,appearance_scaled_then_base_capped
marcus_thuram__fra,Marcus Thuram,FRA,Frankrig,FWD,5000000,5000000,0.5103,transfermarkt_availability_split_2026_06_05,0.046391,2.373806,2.373806,49499,Frankrig,5000000,True,True,name_team_position,1.0,0.069,0.037,0.094,SEN,2026-06-16 21:00,66.459,0.125679,0.04077,0.092256,0.0,0.026092,0.102477,0.059295,-0.040895,0.02446,33.914028,0.836527,0.836527,IRQ,2026-06-22 23:00,66.459,0.134171,0.042225,0.097848,0.0,0.026092,0.095146,0.061137,-0.038352,0.02446,33.914028,0.877506,0.833631,NOR,2026-06-26 21:00,66.459,0.094236,0.030962,0.080142,0.0,0.026092,0.070326,0.05516,-0.044447,0.02446,33.914028,0.629379,0.566441,2.343412,38748,592,5000000,FWD,False,,5,2.236599,0.867424,2.541504,2.236599,2.236599,0.45,True,1.35,marcus thuram,fra,FWD,marcus thuram|fra|FWD,marcus thuram|fra,marcus thuram|fra,,,,0.4624,,,1.1897,,0.6627,,,1.45,,0.375,,,1.0718,complete_components,component_weighted_sum,component_base_rebuilt,0.5822,,0.6472,high_risk,high_risk,,0.5103,51,rotation/usikker - Transfermarkt landshold,3.486288,2.541504,3.354899,appearance_scaled_then_base_capped
mohamed_hany__egy,Mohamed Hany,EGY,Egypten,DEF,2500000,2500000,0.8342,transfermarkt_availability_split_2026_06_05,0.075836,2.37065,2.37065,49578,Egypten,2500000,True,True,name_team_position,1.0,0.011,0.027,0.007,BEL,2026-06-15 21:00,75.307,0.007324,0.015386,0.008369,0.143232,0.069749,0.010167,0.054731,-0.051083,0.050104,62.821099,0.407751,0.407751,NZL,2026-06-22 03:00,75.307,0.023261,0.036179,0.01023,0.385734,0.069749,0.076619,0.059597,-0.047496,0.050104,62.821099,1.176023,1.117222,IRN,2026-06-27 05:00,75.307,0.019842,0.033653,0.01116,0.342856,0.069749,0.087558,0.062032,-0.045063,0.050104,62.821099,1.070336,0.963303,2.65411,49741,973,2500000,DEF,False,,2.5,2.488276,0.41875,2.226885,2.488276,2.488276,0.45,True,1.35,mohamed hany,egy,DEF,mohamed hany|egy|DEF,mohamed hany|egy,hany mohamed|egy,,,,0.1717,,,0.7973,,0.4624,,,1.1897,,0.411,,,1.1204,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.6,high_risk,high_risk,,0.8342,83,sandsynlig starter - Transfermarkt landshold,2.226885,2.226885,2.226885,appearance_scaled_then_base_capped
ladislav_krejci__cze,Ladislav Krejci,CZE,Tjekkiet,DEF,3000000,3000000,0.8666,transfermarkt_availability_split_2026_06_05,0.078782,2.365144,2.365144,49419,Tjekkiet,3000000,True,True,unmatched,0.0,,,,KOR,2026-06-12 04:00,,,,,0.270293,,0.065463,0,-0,0.053992,,0.7141,0.7141,RSA,2026-06-18 18:00,,,,,0.356173,,0,0,-0,0.053992,,0.837573,0.795694,MEX,2026-06-25 03:00,,,,,0.188052,,0,0,-0,0.053992,,0.467706,0.420936,2.019379,45617,584,3000000,DEF,False,,3,1.93073,0.71125,2.896095,1.93073,1.93073,0.45,True,1.35,ladislav krejci,cze,DEF,ladislav krejci|cze|DEF,ladislav krejci|cze,krejci ladislav|cze,distributed_from_existing_optimizer_ev,price_quality_ev_diagnostics,0.3474,0.3119,0.9912,0.9937,0.9866,0.4884,0.411,1.1822,1.1301,1.1204,0.2384,0.217,0.828,0.8771,0.8585,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.6955,medium_risk,medium_risk,,0.8666,87,sandsynlig starter - Transfermarkt landshold,3.079089,3.079089,2.896095,appearance_scaled_then_base_capped
gregor_kobel__sui,Gregor Kobel,SUI,Schweiz,GK,4000000,4000000,0.5754,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.052309,2.361878,2.361878,49151,Schweiz,4000000,True,True,name_team_position,1.0,0.0,0.0,0.0,QAT,2026-06-13 21:00,80.373,0.0,0.0,0.0,0.321361,0.015694,0.116317,0.056002,-0.044994,0.028151,46.246624,1.039593,1.039593,BIH,2026-06-18 21:00,80.373,0.0,0.0,0.0,0.266065,0.015694,0.088003,0.060003,-0.041272,0.028151,46.246624,0.864173,0.820964,CAN,2026-06-24 21:00,80.373,0.0,0.0,0.0,0.204094,0.015694,0.084003,0.059003,-0.042314,0.028151,46.246624,0.684612,0.616151,2.588378,34389,583,4000000,GK,False,,4,2.476708,0.809353,2.221529,2.476708,2.476708,0.45,True,1.35,gregor kobel,sui,GK,gregor kobel|sui|GK,gregor kobel|sui,gregor kobel|sui,,,,0.5585,,,1.3195,,0.4624,,,1.1897,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.5754,,0.7007,medium_risk,medium_risk,,0.5754,58,rotation/usikker - GK hierarchy,2.70259,2.221529,2.70259,appearance_scaled_then_base_capped
billy_gilmour__sco,Billy Gilmour,SCO,Skotland,MID,3000000,3000000,0.783,transfermarkt_availability_split_2026_06_05,0.071182,2.360819,2.360819,48902,Skotland,3000000,True,True,name_team_position,1.0,0.063,0.076,0.047,HAI,2026-06-14 03:00,71.597,0.160176,0.114853,0.06312,0.0,0.068713,0.142829,0.062721,-0.050279,0.055031,56.060451,1.350148,1.350148,MAR,2026-06-20 00:00,71.597,0.069065,0.063015,0.067913,0.0,0.068713,0.086232,0.064959,-0.049266,0.055031,56.060451,0.690526,0.656,BRA,2026-06-25 00:00,71.597,0.051683,0.04909,0.066316,0.0,0.068713,0.082876,0.06384,-0.050162,0.055031,56.060451,0.554873,0.499386,2.595547,39067,1022,3000000,MID,False,,3,2.505534,0.656091,2.183946,2.505534,2.505534,0.45,True,1.35,billy gilmour,sco,MID,billy gilmour|sco|MID,billy gilmour|sco,billy gilmour|sco,,,,0.4865,,,1.2223,,0.25,,,0.903,,0.1358,,,0.7489,complete_components,component_weighted_sum,component_base_rebuilt,0.8147,,0.8888,low_risk,low_risk,,0.783,78,sandsynlig starter - Transfermarkt landshold,2.183946,2.183946,2.183946,appearance_scaled_then_base_capped
ngelo_preciado__ecu,Angelo Preciado,ECU,Ecuador,DEF,3000000,3000000,0.6217,transfermarkt_availability_split_2026_06_05,0.056518,2.360196,2.360196,48836,Ecuador,3000000,True,True,name_team_position,1.0,0.008,0.014,0.003,CIV,2026-06-15 01:00,74.531,0.009596,0.010592,0.003925,0.26273,0.051024,0.067971,0.057861,-0.050978,0.035152,46.335923,0.730265,0.730265,CUW,2026-06-21 02:00,74.531,0.019075,0.018397,0.003925,0.347219,0.051024,0.099479,0.065983,-0.043454,0.035152,46.335923,1.043584,0.991405,GER,2026-06-25 22:00,74.531,0.005153,0.006837,0.003925,0.106746,0.051024,0.081207,0.061921,-0.048409,0.035152,46.335923,0.369042,0.332138,2.142891,43272,881,3000000,DEF,False,,3,2.053808,0.71125,2.734671,2.053808,2.053808,0.45,True,1.35,angelo preciado,ecu,DEF,angelo preciado|ecu|DEF,angelo preciado|ecu,angelo preciado|ecu,,,,0.4226,,,1.136,,0.5585,,,1.3195,,0.1717,,,0.7973,complete_components,component_weighted_sum,component_base_rebuilt,0.6751,,0.7741,medium_risk,medium_risk,,0.6217,62,rotation/usikker - Transfermarkt landshold,3.079089,2.734671,3.079089,appearance_scaled_then_base_capped
rami_rabia__egy,Rami Rabia,EGY,Egypten,DEF,3000000,3000000,0.7574,transfermarkt_availability_split_2026_06_05,0.068855,2.358655,2.358655,49745,Egypten,3000000,True,True,name_team_position,1.0,,,,BEL,2026-06-15 21:00,,,,,0.130046,,0.009231,0.049692,-0.04638,0.040888,,0.339532,0.339532,NZL,2026-06-22 03:00,,,,,0.350222,,0.069565,0.05411,-0.043123,0.040888,,0.891928,0.847332,IRN,2026-06-27 05:00,,,,,0.311291,,0.079497,0.056321,-0.040914,0.040888,,0.820632,0.738569,2.052092,32735,973,3000000,DEF,False,,3,1.925433,0.71125,2.888149,1.925433,1.925433,0.45,True,1.35,rami rabia,egy,DEF,rami rabia|egy|DEF,rami rabia|egy,rabia rami|egy,distributed_from_existing_optimizer_ev,,0.1929,0.1717,0.75,0.8135,0.7973,0.5501,0.4624,1.2503,1.1787,1.1897,0.4067,0.411,1.0887,1.0634,1.1204,complete_components,component_weighted_sum,component_base_rebuilt,0.8807,,0.6,high_risk,high_risk,,0.7574,76,sandsynlig starter - Transfermarkt landshold,3.079089,3.079089,2.888149,appearance_scaled_then_base_capped
jefferson_lerma__col,Jefferson Lerma,COL,Colombia,MID,3000000,3000000,0.7423,transfermarkt_availability_split_2026_06_05,0.067482,2.35549,2.35549,49266,Colombia,3000000,True,True,name_team_position,1.0,0.05,0.051,0.03,UZB,2026-06-18 04:00,70.895,0.122528,0.072092,0.038229,0.0,0.064593,0.140188,0.05775,-0.04588,0.0487,52.625358,1.00331,1.00331,COD,2026-06-24 04:00,70.895,0.138416,0.081968,0.043502,0.0,0.064593,0.089695,0.061436,-0.042534,0.0487,52.625358,1.07419,1.02048,POR,2026-06-28 01:30,70.895,0.055816,0.042234,0.040866,0.0,0.064593,0.079866,0.058978,-0.045095,0.0487,52.625358,0.524504,0.472054,2.602004,33746,879,3000000,MID,False,,3,2.495844,0.656091,2.183946,2.495844,2.495844,0.45,True,1.35,jefferson lerma,col,MID,jefferson lerma|col|MID,jefferson lerma|col,jefferson lerma|col,,,,0.5,,,1.2405,,0.5376,,,1.2913,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.8155,,0.7435,medium_risk,medium_risk,,0.7423,74,sandsynlig starter - Transfermarkt landshold,2.183946,2.183946,2.183946,appearance_scaled_then_base_capped
frantzdy_pierrot__hai,Frantzdy Pierrot,HAI,Haiti,FWD,3000000,3000000,0.7996,transfermarkt_availability_split_2026_06_05,0.072691,2.351849,2.351849,49122,Haiti,3000000,True,True,name_team_position,1.0,0.189,0.076,0.201,SCO,2026-06-14 03:00,67.604,0.148264,0.047002,0.273641,0.0,0.042254,-0.00551,0.056286,-0.044986,0.04774,54.056158,1.018979,1.018979,BRA,2026-06-20 03:00,67.604,0.112613,0.036056,0.208248,0.0,0.042254,0.049106,0.047906,-0.050425,0.04774,54.056158,0.818941,0.777994,MAR,2026-06-25 00:00,67.604,0.116574,0.0367,0.215291,0.0,0.042254,0.052694,0.049106,-0.049825,0.04774,54.056158,0.849148,0.764233,2.687068,43021,1129,3000000,FWD,False,,3,2.561206,0.494318,2.095967,2.561206,2.561206,0.45,True,1.35,frantzdy pierrot,hai,FWD,frantzdy pierrot|hai|FWD,frantzdy pierrot|hai,frantzdy pierrot|hai,,,,0.1573,,,0.7779,,0.0461,,,0.6278,,0.096,,,0.6951,complete_components,component_weighted_sum,component_base_rebuilt,0.8552,,0.8145,medium_risk,medium_risk,,0.7996,80,sandsynlig starter - Transfermarkt landshold,2.095967,2.095967,2.095967,appearance_scaled_then_base_capped
julio_enciso__par,Julio Enciso,PAR,Paraguay,FWD,3500000,3500000,0.7245,transfermarkt_availability_split_2026_06_05,0.065864,2.350786,2.350786,49355,Paraguay,3500000,True,True,name_team_position,1.0,0.084,0.059,0.121,USA,2026-06-13 03:00,66.527,0.065191,0.03547,0.128201,0.0,0.036858,0.033348,0.053423,-0.049668,0.04684,48.198812,0.54246,0.54246,TUR,2026-06-20 06:00,66.527,0.076244,0.039953,0.131407,0.0,0.036858,0.063854,0.054728,-0.048867,0.04684,48.198812,0.635939,0.604142,AUS,2026-06-26 04:00,66.527,0.143265,0.065628,0.160251,0.0,0.036858,0.086,0.06124,-0.043884,0.04684,48.198812,1.043533,0.93918,2.221932,42620,778,3500000,FWD,False,,3.5,2.085782,0.649621,2.674679,2.085782,2.085782,0.45,True,1.35,julio enciso,par,FWD,julio enciso|par|FWD,julio enciso|par,enciso julio|par,,,,0.25,,,0.903,,0.2766,,,0.9389,,0.375,,,1.0718,complete_components,component_weighted_sum,component_base_rebuilt,0.8206,,0.6655,medium_risk,medium_risk,,0.7245,72,sandsynlig starter - Transfermarkt landshold,2.674679,2.674679,2.674679,appearance_scaled_then_base_capped
santiago_bueno__uru,Santiago Bueno,URU,Uruguay,DEF,3500000,3500000,0.5889,transfermarkt_availability_split_2026_06_05,0.053536,2.344918,2.344918,49824,Uruguay,3500000,True,True,name_team_position,1.0,0.008,0.013,0.004,KSA,2026-06-16 00:00,74.617,0.013856,0.01393,0.003885,0.2865,0.049215,0.086668,0.03639,-0.030092,0.020668,43.941951,0.82353,0.82353,CPV,2026-06-22 00:00,74.617,0.018884,0.016189,0.003885,0.29445,0.049215,0.061999,0.040435,-0.02633,0.020668,43.941951,0.861103,0.818048,ESP,2026-06-27 02:00,74.617,0.0051,0.005878,0.003885,0.101114,0.049215,0.048807,0.037739,-0.029634,0.020668,43.941951,0.302935,0.272641,1.987568,42610,783,3500000,DEF,False,,3.5,1.914219,0.8575,2.871329,1.914219,1.914219,0.45,True,1.35,santiago bueno,uru,DEF,santiago bueno|uru|DEF,santiago bueno|uru,bueno santiago|uru,,,,0.4865,,,1.2223,,0.5,,,1.2405,,0.1717,,,0.7973,complete_components,component_weighted_sum,component_base_rebuilt,0.6848,,0.6,high_risk,high_risk,,0.5889,59,rotation/usikker - Transfermarkt landshold,3.505191,2.948867,2.871329,appearance_scaled_then_base_capped
dan_burn__eng,Dan Burn,ENG,England,DEF,3500000,3500000,0.5605,transfermarkt_availability_split_2026_06_05,0.050955,2.338311,2.338311,48977,England,3500000,True,True,name_team_position,1.0,,,,CRO,2026-06-17 22:00,,,,,0.230814,,0.076561,0.040507,-0.02903,0.01726,,0.613089,0.613089,GHA,2026-06-23 22:00,,,,,0.28025,,0.065333,0.041814,-0.0274,0.01726,,0.713557,0.677879,PAN,2026-06-27 23:00,,,,,0.301325,,0.049653,0.0392,-0.031083,0.01726,,0.737945,0.664151,2.064591,31788,769,3500000,DEF,False,,3.5,1.955119,0.8575,2.806657,1.955119,1.955119,0.45,True,1.35,dan burn,eng,DEF,dan burn|eng|DEF,dan burn|eng,burn dan|eng,distributed_from_existing_optimizer_ev,,0.5431,0.4118,1.2374,1.1696,1.1214,0.7092,0.5,1.35,1.25,1.2405,0.7628,0.5376,1.35,1.25,1.2913,complete_components,component_weighted_sum,component_base_rebuilt,0.6117,,0.7612,medium_risk,medium_risk,,0.5605,56,rotation/usikker - Transfermarkt landshold,3.505191,2.806657,2.932679,appearance_scaled_then_base_capped
issa_diop__mar,Issa Diop,MAR,Marokko,DEF,2500000,2500000,0.8707,transfermarkt_availability_split_2026_06_05,0.079155,2.333848,2.333848,50067,Marokko,2500000,True,True,name_team_position,1.0,,,,BRA,2026-06-14 00:00,,,,,0.163953,,0.003673,0.054649,-0.048981,0.054484,,0.424522,0.424522,SCO,2026-06-20 00:00,,,,,0.357858,,0.070116,0.056714,-0.047204,0.054484,,0.921398,0.875328,HAI,2026-06-25 00:00,,,,,0.486286,,0.098986,0.062898,-0.040072,0.054484,,1.246125,1.121513,2.592045,36712,974,2500000,DEF,False,,2.5,2.421363,0.41875,2.226885,2.421363,2.421363,0.45,True,1.35,issa diop,mar,DEF,issa diop|mar|DEF,issa diop|mar,diop issa|mar,distributed_from_existing_optimizer_ev,,0.174,0.1883,0.75,0.8,0.8198,0.4539,0.411,1.1441,1.103,1.1204,0.699,0.5585,1.35,1.25,1.3195,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.7076,medium_risk,medium_risk,,0.8707,87,sandsynlig starter - Transfermarkt landshold,2.226885,2.226885,2.226885,appearance_scaled_then_base_capped
jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,Uruguay,DEF,3000000,3000000,0.6154,transfermarkt_availability_split_2026_06_05,0.055945,2.319802,2.319802,49330,Uruguay,3000000,True,True,name_team_position,1.0,0.008,0.013,0.004,KSA,2026-06-16 00:00,74.617,0.015607,0.013448,0.003752,0.299392,0.051262,0.090568,0.038028,-0.031446,0.023848,45.919302,0.866136,0.866136,CPV,2026-06-22 00:00,74.617,0.018229,0.017581,0.005002,0.3077,0.051262,0.064788,0.042254,-0.027515,0.023848,45.919302,0.896172,0.851363,ESP,2026-06-27 02:00,74.617,0.004923,0.006485,0.003752,0.105664,0.051262,0.051003,0.039437,-0.030967,0.023848,45.919302,0.317265,0.285538,2.079573,43470,783,3000000,DEF,False,,3,2.003037,0.71125,2.706959,2.003037,2.003037,0.45,True,1.35,jose luis rodriguez bebanz,uru,DEF,jose luis rodriguez bebanz|uru|DEF,jose luis rodriguez bebanz|uru,bebanz jose luis rodriguez|uru,,,,0.4865,,,1.2223,,0.5,,,1.2405,,0.1717,,,0.7973,complete_components,component_weighted_sum,component_base_rebuilt,0.7966,,0.35,high_risk,high_risk,,0.6154,62,sandsynlig starter - Transfermarkt landshold,3.079089,2.706959,3.004555,appearance_scaled_then_base_capped
tarik_muharemovic__bih,Tarik Muharemovic,BIH,Bosnien-Hercegovina,DEF,3000000,3000000,0.6402,transfermarkt_availability_split_2026_06_05,0.0582,2.313113,2.313113,49879,Bosnien-Hercegovina,3000000,True,True,name_team_position,1.0,0.026,0.017,0.005,CAN,2026-06-12 21:00,74.819,0.015807,0.008433,0.00388,0.149615,0.053349,0.035925,0.053756,-0.049062,0.04306,47.899124,0.483504,0.483504,SUI,2026-06-18 21:00,74.819,0.014186,0.006829,0.00388,0.12055,0.053349,0.060477,0.053757,-0.049425,0.04306,47.899124,0.429213,0.407752,QAT,2026-06-24 21:00,74.819,0.051515,0.02067,0.00582,0.296028,0.053349,0.087352,0.060476,-0.043093,0.04306,47.899124,1.122628,1.010365,2.035345,48090,882,3000000,DEF,False,,3,1.901621,0.71125,2.816047,1.901621,1.901621,0.45,True,1.35,tarik muharemovic,bih,DEF,tarik muharemovic|bih|DEF,tarik muharemovic|bih,muharemovic tarik|bih,,,,0.2337,,,0.881,,0.1883,,,0.8198,,0.4624,,,1.1897,complete_components,component_weighted_sum,component_base_rebuilt,0.7014,,0.7507,medium_risk,medium_risk,,0.6402,64,rotation/usikker - Transfermarkt landshold,3.079089,2.816047,2.852431,appearance_scaled_then_base_capped
richard_r_os__col,Richard Rios,COL,Colombia,MID,3500000,3500000,0.7647,transfermarkt_availability_split_2026_06_05,0.069518,2.30631,2.30631,49771,Colombia,3500000,True,True,name_team_position,1.0,0.033,0.048,0.028,UZB,2026-06-18 04:00,70.682,0.081948,0.070257,0.037471,0.0,0.065948,0.148028,0.060979,-0.048446,0.05422,54.050525,0.806815,0.806815,COD,2026-06-24 04:00,70.682,0.094972,0.081548,0.041967,0.0,0.065948,0.094712,0.064872,-0.044913,0.05422,54.050525,0.864414,0.821193,POR,2026-06-28 01:30,70.682,0.037608,0.040437,0.038969,0.0,0.065948,0.084332,0.062276,-0.047617,0.05422,54.050525,0.435583,0.392025,2.106812,48675,879,3500000,MID,False,,3.5,2.020033,0.817259,2.656205,2.020033,2.020033,0.45,True,1.35,richard rios,col,MID,richard rios|col|MID,richard rios|col,richard rios|col,,,,0.5,,,1.2405,,0.5376,,,1.2913,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.7867,,0.9201,low_risk,low_risk,,0.7647,76,sandsynlig starter - Transfermarkt landshold,2.656205,2.656205,2.656205,appearance_scaled_then_base_capped
